ID,Order Group,Condition,Trial,Reference Stiffness,Test Stiffness,Stiffness Difference (%),Duration (s),Is Catch Trial,Is Correct,Truth Switch Position,Selected Switch Position
1,A,HighReferenceStiffness,1,0.4,0.8,100,194.949,False,True,2,2
1,A,HighReferenceStiffness,2,0.4,0.784,96,66.501,False,True,8,8
1,A,HighReferenceStiffness,3,0.4,0.768,92,35.799,True,True,0,0
1,A,HighReferenceStiffness,4,0.4,0.752,88,199.352,False,False,6,3
1,A,HighReferenceStiffness,5,0.4,0.752,88,94.364,False,True,7,7
1,A,HighReferenceStiffness,6,0.4,0.736,84,54.304,False,True,6,6
1,A,HighReferenceStiffness,7,0.4,0.72,80,61.215,True,True,0,0
1,A,HighReferenceStiffness,8,0.4,0.704,76,69.682,False,True,8,8
1,A,HighReferenceStiffness,9,0.4,0.688,72,258.528,False,True,5,5
1,A,HighReferenceStiffness,10,0.4,0.672,68,163.252,False,True,6,6
1,A,HighReferenceStiffness,11,0.4,0.656,64,13.817,False,False,4,0
1,A,HighReferenceStiffness,12,0.4,0.656,64,107.082,False,True,10,10
1,A,HighReferenceStiffness,13,0.4,0.64,60,15.936,True,True,0,0
1,A,HighReferenceStiffness,14,0.4,0.624,56,53.463,False,True,5,5
1,A,HighReferenceStiffness,15,0.4,0.608,52,162.782,False,True,3,3
1,A,HighReferenceStiffness,16,0.4,0.592,48,45.271,False,True,6,6
1,A,HighReferenceStiffness,17,0.4,0.576,44,70.697,False,True,1,1
1,A,HighReferenceStiffness,18,0.4,0.56,40,271.342,False,True,3,3
1,A,HighReferenceStiffness,19,0.4,0.544,36,48.411,False,False,3,8
1,A,HighReferenceStiffness,20,0.4,0.544,36,19.061,False,False,10,3
1,A,HighReferenceStiffness,21,0.4,0.56,40,45.64,False,False,2,4
1,A,HighReferenceStiffness,22,0.4,0.56,40,65.153,False,False,7,5
1,A,HighReferenceStiffness,23,0.4,0.576,44,20.686,False,False,7,6
1,A,HighReferenceStiffness,24,0.4,0.576,44,20.165,False,False,3,0
1,A,HighReferenceStiffness,25,0.4,0.592,48,49.164,False,True,4,4
1,A,HighReferenceStiffness,26,0.4,0.576,44,37.251,False,False,9,10
1,A,HighReferenceStiffness,27,0.4,0.576,44,84.627,False,True,4,4
1,A,HighReferenceStiffness,28,0.4,0.56,40,128.607,False,True,5,5
1,A,HighReferenceStiffness,29,0.4,0.544,36,33.434,False,False,1,0
1,A,HighReferenceStiffness,30,0.4,0.544,36,66.082,False,False,3,6
1,A,HighReferenceStiffness,31,0.4,0.56,40,16.606,False,False,2,6
1,A,HighReferenceStiffness,32,0.4,0.56,40,102.312,False,False,2,7
1,A,HighReferenceStiffness,33,0.4,0.576,44,11.168,False,False,9,8
1,A,HighReferenceStiffness,34,0.4,0.576,44,34.667,False,False,8,0
1,A,HighReferenceStiffness,35,0.4,0.592,48,18.216,False,False,10,9
1,A,HighReferenceStiffness,36,0.4,0.592,48,30.456,False,False,2,8
1,A,HighReferenceStiffness,37,0.4,0.608,52,40.509,False,False,1,0
1,A,HighReferenceStiffness,38,0.4,0.608,52,92.075,False,True,7,7
1,A,HighReferenceStiffness,39,0.4,0.592,48,46.757,False,False,5,0
1,A,HighReferenceStiffness,40,0.4,0.592,48,35.109,False,False,2,0
1,A,LowReferenceStiffness,1,0.1,0.2,100,49.587,False,True,4,4
1,A,LowReferenceStiffness,2,0.1,0.196,96,31.391,False,True,6,6
1,A,LowReferenceStiffness,3,0.1,0.192,92,14.077,False,True,6,6
1,A,LowReferenceStiffness,4,0.1,0.188,88,10.676,False,False,2,0
1,A,LowReferenceStiffness,5,0.1,0.188,88,18.031,False,True,2,2
1,A,LowReferenceStiffness,6,0.1,0.184,84,26.648,False,True,2,2
1,A,LowReferenceStiffness,7,0.1,0.18,80,22.003,False,True,3,3
1,A,LowReferenceStiffness,8,0.1,0.176,76,15.86,False,True,1,1
1,A,LowReferenceStiffness,9,0.1,0.172,72,37.926,False,True,2,2
1,A,LowReferenceStiffness,10,0.1,0.168,68,47.093,False,True,10,10
1,A,LowReferenceStiffness,11,0.1,0.164,64,16.716,False,False,7,0
1,A,LowReferenceStiffness,12,0.1,0.164,64,37.037,False,True,4,4
1,A,LowReferenceStiffness,13,0.1,0.16,60,23.14,False,False,10,0
1,A,LowReferenceStiffness,14,0.1,0.16,60,15.367,False,True,7,7
1,A,LowReferenceStiffness,15,0.1,0.156,56,40.571,False,True,5,5
1,A,LowReferenceStiffness,16,0.1,0.152,52,22.88,True,True,0,0
1,A,LowReferenceStiffness,17,0.1,0.148,48,47.296,False,True,10,10
1,A,LowReferenceStiffness,18,0.1,0.144,44,124.72,False,True,5,5
1,A,LowReferenceStiffness,19,0.1,0.14,40,39.012,False,True,9,9
1,A,LowReferenceStiffness,20,0.1,0.136,36,141.899,False,True,10,10
1,A,LowReferenceStiffness,21,0.1,0.132,32,26.047,False,False,3,0
1,A,LowReferenceStiffness,22,0.1,0.132,32,74.059,False,False,4,2
1,A,LowReferenceStiffness,23,0.1,0.136,36,48.459,False,False,10,0
1,A,LowReferenceStiffness,24,0.1,0.136,36,48.842,False,False,10,0
1,A,LowReferenceStiffness,25,0.1,0.14,40,43.094,False,True,1,1
1,A,LowReferenceStiffness,26,0.1,0.136,36,137.653,False,False,7,8
1,A,LowReferenceStiffness,27,0.1,0.136,36,51.489,False,False,5,0
1,A,LowReferenceStiffness,28,0.1,0.14,40,54.852,False,False,4,9
1,A,LowReferenceStiffness,29,0.1,0.14,40,41.208,False,False,1,5
1,A,LowReferenceStiffness,30,0.1,0.144,44,111.534,False,False,2,3
1,A,LowReferenceStiffness,31,0.1,0.144,44,43.996,False,True,4,4
1,A,LowReferenceStiffness,32,0.1,0.14,40,98.269,False,True,10,10
1,A,LowReferenceStiffness,33,0.1,0.136,36,107.267,False,True,6,6
1,A,LowReferenceStiffness,34,0.1,0.132,32,46.993,False,False,10,0
1,A,LowReferenceStiffness,35,0.1,0.132,32,247.642,False,False,8,0
2,A,HighReferenceStiffness,1,0.4,0.8,100,84.695,False,False,3,0
2,A,HighReferenceStiffness,2,0.4,0.8,100,52.689,False,True,7,7
2,A,HighReferenceStiffness,3,0.4,0.784,96,50.313,False,True,5,5
2,A,HighReferenceStiffness,4,0.4,0.768,92,14.642,False,True,2,2
2,A,HighReferenceStiffness,5,0.4,0.752,88,73.689,False,True,3,3
2,A,HighReferenceStiffness,6,0.4,0.736,84,45.321,False,False,10,9
2,A,HighReferenceStiffness,7,0.4,0.736,84,41.493,False,True,3,3
2,A,HighReferenceStiffness,8,0.4,0.72,80,51.721,False,True,9,9
2,A,HighReferenceStiffness,9,0.4,0.704,76,28.343,False,True,9,9
2,A,HighReferenceStiffness,10,0.4,0.688,72,50.344,False,True,1,1
2,A,HighReferenceStiffness,11,0.4,0.672,68,42.888,False,True,10,10
2,A,HighReferenceStiffness,12,0.4,0.656,64,24.835,False,True,9,9
2,A,HighReferenceStiffness,13,0.4,0.64,60,17.785,False,True,2,2
2,A,HighReferenceStiffness,14,0.4,0.624,56,22.878,False,True,2,2
2,A,HighReferenceStiffness,15,0.4,0.608,52,18.019,False,True,4,4
2,A,HighReferenceStiffness,16,0.4,0.592,48,140.747,False,False,10,0
2,A,HighReferenceStiffness,17,0.4,0.592,48,86.579,False,True,8,8
2,A,HighReferenceStiffness,18,0.4,0.576,44,126.716,True,True,0,0
2,A,HighReferenceStiffness,19,0.4,0.56,40,47.34,False,True,1,1
2,A,HighReferenceStiffness,20,0.4,0.544,36,73.204,False,True,1,1
2,A,HighReferenceStiffness,21,0.4,0.528,32,95.974,False,True,1,1
2,A,HighReferenceStiffness,22,0.4,0.512,28,55.719,False,True,10,10
2,A,HighReferenceStiffness,23,0.4,0.496,24,116.521,False,False,7,0
2,A,HighReferenceStiffness,24,0.4,0.496,24,174.832,False,False,10,0
2,A,HighReferenceStiffness,25,0.4,0.512,28,36.121,False,True,4,4
2,A,HighReferenceStiffness,26,0.4,0.496,24,172.072,False,False,10,0
2,A,HighReferenceStiffness,27,0.4,0.496,24,96.865,False,False,7,2
2,A,HighReferenceStiffness,28,0.4,0.512,28,37.76,False,True,5,5
2,A,HighReferenceStiffness,29,0.4,0.496,24,55.181,False,False,1,5
2,A,HighReferenceStiffness,30,0.4,0.496,24,73.358,False,False,10,5
2,A,LowReferenceStiffness,1,0.1,0.2,100,64.387,False,False,1,6
2,A,LowReferenceStiffness,2,0.1,0.2,100,10.136,False,True,6,6
2,A,LowReferenceStiffness,3,0.1,0.196,96,9.324,False,True,9,9
2,A,LowReferenceStiffness,4,0.1,0.192,92,24.95,False,True,5,5
2,A,LowReferenceStiffness,5,0.1,0.188,88,7.241,False,True,8,8
2,A,LowReferenceStiffness,6,0.1,0.184,84,16.253,False,True,3,3
2,A,LowReferenceStiffness,7,0.1,0.18,80,15.755,False,True,4,4
2,A,LowReferenceStiffness,8,0.1,0.176,76,11.524,False,True,6,6
2,A,LowReferenceStiffness,9,0.1,0.172,72,7.414,False,True,8,8
2,A,LowReferenceStiffness,10,0.1,0.168,68,21.921,False,True,7,7
2,A,LowReferenceStiffness,11,0.1,0.164,64,48.084,True,True,0,0
2,A,LowReferenceStiffness,12,0.1,0.16,60,31.157,True,False,0,8
2,A,LowReferenceStiffness,13,0.1,0.16,60,20.962,False,False,1,8
2,A,LowReferenceStiffness,14,0.1,0.164,64,11.74,False,True,10,10
2,A,LowReferenceStiffness,15,0.1,0.16,60,63.412,False,True,3,3
2,A,LowReferenceStiffness,16,0.1,0.156,56,14.077,False,True,5,5
2,A,LowReferenceStiffness,17,0.1,0.152,52,13.962,False,True,2,2
2,A,LowReferenceStiffness,18,0.1,0.148,48,68.82,False,False,5,3
2,A,LowReferenceStiffness,19,0.1,0.148,48,29.29,False,False,3,6
2,A,LowReferenceStiffness,20,0.1,0.152,52,30.704,False,True,5,5
2,A,LowReferenceStiffness,21,0.1,0.148,48,21.824,False,False,7,2
2,A,LowReferenceStiffness,22,0.1,0.148,48,46.326,False,False,8,1
3,B,HighReferenceStiffness,1,0.4,0.8,100,100.99,False,False,3,6
3,B,HighReferenceStiffness,2,0.4,0.8,100,42.65,False,False,5,1
3,B,HighReferenceStiffness,3,0.4,0.816,104,47.133,False,False,8,10
3,B,HighReferenceStiffness,4,0.4,0.816,104,46.501,False,True,1,1
3,B,HighReferenceStiffness,5,0.4,0.8,100,48.101,False,False,9,8
3,B,HighReferenceStiffness,6,0.4,0.8,100,55.765,False,False,9,0
3,B,HighReferenceStiffness,7,0.4,0.816,104,30.91,False,True,7,7
3,B,HighReferenceStiffness,8,0.4,0.8,100,61.142,False,False,2,4
3,B,HighReferenceStiffness,9,0.4,0.8,100,20.108,False,False,8,1
3,B,HighReferenceStiffness,10,0.4,0.816,104,36.266,False,True,6,6
3,B,LowReferenceStiffness,1,0.1,0.2,100,40.608,False,False,9,0
3,B,LowReferenceStiffness,2,0.1,0.2,100,87.295,False,False,8,0
3,B,LowReferenceStiffness,3,0.1,0.204,104,91.585,False,True,1,2
3,B,LowReferenceStiffness,4,0.1,0.2,100,73.38,False,True,1,1
3,B,LowReferenceStiffness,5,0.1,0.196,96,29.417,False,False,4,5
3,B,LowReferenceStiffness,6,0.1,0.196,96,38.374,False,False,9,8
3,B,LowReferenceStiffness,7,0.1,0.2,100,40.682,False,False,5,4
3,B,LowReferenceStiffness,8,0.1,0.2,100,37.194,False,False,6,7
3,B,LowReferenceStiffness,9,0.1,0.204,104,62.13,False,False,8,10
3,B,LowReferenceStiffness,10,0.1,0.204,104,52.42,False,False,5,2
3,B,LowReferenceStiffness,11,0.1,0.208,108,25.448,False,False,1,9
3,B,LowReferenceStiffness,12,0.1,0.208,108,27.779,False,True,10,10
3,B,LowReferenceStiffness,13,0.1,0.204,104,86.437,False,False,2,8
3,B,LowReferenceStiffness,14,0.1,0.204,104,31.976,True,False,0,8
3,B,LowReferenceStiffness,15,0.1,0.208,108,22.8,False,False,1,8
3,B,LowReferenceStiffness,16,0.1,0.208,108,12.529,False,True,5,5
4,B,HighReferenceStiffness,1,0.4,0.8,100,41.09,False,True,7,7
4,B,HighReferenceStiffness,2,0.4,0.784,96,37.405,False,True,2,2
4,B,HighReferenceStiffness,3,0.4,0.768,92,29.078,False,True,9,9
4,B,HighReferenceStiffness,4,0.4,0.752,88,26.323,False,True,2,2
4,B,HighReferenceStiffness,5,0.4,0.736,84,18.094,False,True,9,9
4,B,HighReferenceStiffness,6,0.4,0.72,80,36.965,False,True,1,1
4,B,HighReferenceStiffness,7,0.4,0.704,76,57.649,False,False,10,0
4,B,HighReferenceStiffness,8,0.4,0.704,76,38.083,False,True,9,9
4,B,HighReferenceStiffness,9,0.4,0.688,72,41.666,False,True,10,10
4,B,HighReferenceStiffness,10,0.4,0.672,68,59.121,False,True,10,10
4,B,HighReferenceStiffness,11,0.4,0.656,64,36.613,False,True,8,8
4,B,HighReferenceStiffness,12,0.4,0.64,60,19.366,False,True,9,9
4,B,HighReferenceStiffness,13,0.4,0.624,56,23.206,False,True,2,2
4,B,HighReferenceStiffness,14,0.4,0.608,52,17.573,False,True,1,1
4,B,HighReferenceStiffness,15,0.4,0.592,48,50.663,False,False,6,0
4,B,HighReferenceStiffness,16,0.4,0.592,48,55.544,False,True,4,4
4,B,HighReferenceStiffness,17,0.4,0.576,44,32.442,False,True,4,4
4,B,HighReferenceStiffness,18,0.4,0.56,40,39.05,False,True,10,10
4,B,HighReferenceStiffness,19,0.4,0.544,36,19.285,False,True,8,8
4,B,HighReferenceStiffness,20,0.4,0.528,32,43.325,False,True,7,7
4,B,HighReferenceStiffness,21,0.4,0.512,28,20.238,False,True,1,1
4,B,HighReferenceStiffness,22,0.4,0.496,24,29.408,False,False,3,0
4,B,HighReferenceStiffness,23,0.4,0.496,24,43.692,False,False,9,0
4,B,HighReferenceStiffness,24,0.4,0.512,28,26.941,False,True,7,7
4,B,HighReferenceStiffness,25,0.4,0.496,24,43.898,False,False,6,0
4,B,HighReferenceStiffness,26,0.4,0.496,24,32.295,False,False,2,0
4,B,HighReferenceStiffness,27,0.4,0.512,28,27.048,False,True,9,9
4,B,HighReferenceStiffness,28,0.4,0.496,24,29.141,False,False,1,0
4,B,HighReferenceStiffness,29,0.4,0.496,24,40.124,False,False,5,0
4,B,LowReferenceStiffness,1,0.1,0.2,100,140.37,False,True,8,8
4,B,LowReferenceStiffness,2,0.1,0.196,96,83.045,False,True,1,1
4,B,LowReferenceStiffness,3,0.1,0.192,92,41.07,False,True,1,1
4,B,LowReferenceStiffness,4,0.1,0.188,88,32.559,False,True,2,2
4,B,LowReferenceStiffness,5,0.1,0.184,84,45.334,False,True,1,1
4,B,LowReferenceStiffness,6,0.1,0.18,80,36.127,False,True,8,8
4,B,LowReferenceStiffness,7,0.1,0.176,76,63.654,True,True,0,0
4,B,LowReferenceStiffness,8,0.1,0.172,72,27.343,False,False,2,3
4,B,LowReferenceStiffness,9,0.1,0.172,72,46.17,False,True,7,7
4,B,LowReferenceStiffness,10,0.1,0.168,68,66.413,False,True,1,1
4,B,LowReferenceStiffness,11,0.1,0.164,64,26.34,True,True,0,0
4,B,LowReferenceStiffness,12,0.1,0.16,60,102.318,True,True,0,0
4,B,LowReferenceStiffness,13,0.1,0.156,56,58.844,False,True,8,8
4,B,LowReferenceStiffness,14,0.1,0.152,52,98.559,False,False,9,0
4,B,LowReferenceStiffness,15,0.1,0.152,52,52.047,False,False,2,0
4,B,LowReferenceStiffness,16,0.1,0.156,56,50.729,False,False,5,0
4,B,LowReferenceStiffness,17,0.1,0.156,56,60.313,False,False,7,0
4,B,LowReferenceStiffness,18,0.1,0.16,60,48.565,False,True,1,1
4,B,LowReferenceStiffness,19,0.1,0.156,56,36.486,False,True,7,7
4,B,LowReferenceStiffness,20,0.1,0.152,52,44.518,False,True,7,7
4,B,LowReferenceStiffness,21,0.1,0.148,48,59.208,False,False,5,0
4,B,LowReferenceStiffness,22,0.1,0.148,48,53.427,False,False,4,0
4,B,LowReferenceStiffness,23,0.1,0.152,52,82.922,False,True,7,7
4,B,LowReferenceStiffness,24,0.1,0.148,48,38.129,True,True,0,0
4,B,LowReferenceStiffness,25,0.1,0.144,44,60.798,True,True,0,0
4,B,LowReferenceStiffness,26,0.1,0.14,40,65.886,False,True,6,6
4,B,LowReferenceStiffness,27,0.1,0.136,36,50.019,False,False,10,0
4,B,LowReferenceStiffness,28,0.1,0.136,36,45.083,False,False,3,0
5,A,HighReferenceStiffness,1,0.4,0.8,100,71.596,True,True,0,0
5,A,HighReferenceStiffness,2,0.4,0.784,96,27.876,False,True,3,3
5,A,HighReferenceStiffness,3,0.4,0.768,92,29.465,False,True,7,7
5,A,HighReferenceStiffness,4,0.4,0.752,88,41.506,False,False,8,9
5,A,HighReferenceStiffness,5,0.4,0.752,88,110.667,False,False,5,6
5,A,HighReferenceStiffness,6,0.4,0.768,92,58.348,False,True,3,3
5,A,HighReferenceStiffness,7,0.4,0.752,88,94.82,False,False,9,10
5,A,HighReferenceStiffness,8,0.4,0.752,88,85.025,False,False,9,1
5,A,HighReferenceStiffness,9,0.4,0.768,92,73.095,False,True,4,4
5,A,HighReferenceStiffness,10,0.4,0.752,88,48.821,False,True,6,6
5,A,HighReferenceStiffness,11,0.4,0.736,84,100.968,False,False,1,2
5,A,HighReferenceStiffness,12,0.4,0.736,84,73.29,False,False,8,9
5,A,LowReferenceStiffness,1,0.1,0.2,100,39.747,False,True,1,1
5,A,LowReferenceStiffness,2,0.1,0.196,96,31.035,False,True,4,4
5,A,LowReferenceStiffness,3,0.1,0.192,92,64.557,False,True,8,8
5,A,LowReferenceStiffness,4,0.1,0.188,88,55.823,False,False,8,9
5,A,LowReferenceStiffness,5,0.1,0.188,88,60.51,False,False,5,6
5,A,LowReferenceStiffness,6,0.1,0.192,92,40.415,True,True,0,0
5,A,LowReferenceStiffness,7,0.1,0.188,88,76.135,False,False,7,8
5,A,LowReferenceStiffness,8,0.1,0.188,88,56.767,False,False,7,8
5,A,LowReferenceStiffness,9,0.1,0.192,92,105.301,False,True,2,2
5,A,LowReferenceStiffness,10,0.1,0.188,88,50.72,False,True,8,8
5,A,LowReferenceStiffness,11,0.1,0.184,84,55.608,False,True,6,6
5,A,LowReferenceStiffness,12,0.1,0.18,80,78.956,False,True,6,6
5,A,LowReferenceStiffness,13,0.1,0.176,76,54.169,False,True,2,2
5,A,LowReferenceStiffness,14,0.1,0.172,72,40.66,False,True,8,8
5,A,LowReferenceStiffness,15,0.1,0.168,68,103.018,False,True,2,2
5,A,LowReferenceStiffness,16,0.1,0.164,64,48.104,False,True,9,9
5,A,LowReferenceStiffness,17,0.1,0.16,60,29.869,False,True,2,2
5,A,LowReferenceStiffness,18,0.1,0.156,56,38.637,True,True,0,0
5,A,LowReferenceStiffness,19,0.1,0.152,52,99.354,False,True,3,3
5,A,LowReferenceStiffness,20,0.1,0.148,48,124.243,False,False,1,9
5,A,LowReferenceStiffness,21,0.1,0.148,48,33.344,False,True,6,6
5,A,LowReferenceStiffness,22,0.1,0.144,44,94.411,False,True,7,7
5,A,LowReferenceStiffness,23,0.1,0.14,40,113.295,False,False,4,0
5,A,LowReferenceStiffness,24,0.1,0.14,40,62.687,False,True,3,3
5,A,LowReferenceStiffness,25,0.1,0.136,36,57.096,False,False,2,0
5,A,LowReferenceStiffness,26,0.1,0.136,36,142.872,False,True,6,6
5,A,LowReferenceStiffness,27,0.1,0.132,32,82.305,False,False,4,0
5,A,LowReferenceStiffness,28,0.1,0.132,32,106.308,False,False,1,0
6,A,HighReferenceStiffness,1,0.4,0.8,100,71.251,False,True,10,10
6,A,HighReferenceStiffness,2,0.4,0.784,96,66.427,False,True,7,7
6,A,HighReferenceStiffness,3,0.4,0.768,92,62.821,False,True,6,6
6,A,HighReferenceStiffness,4,0.4,0.752,88,51.631,False,True,4,4
6,A,HighReferenceStiffness,5,0.4,0.736,84,40.095,False,True,7,7
6,A,HighReferenceStiffness,6,0.4,0.72,80,127.568,False,False,1,7
6,A,HighReferenceStiffness,7,0.4,0.72,80,48.905,False,True,8,8
6,A,HighReferenceStiffness,8,0.4,0.704,76,115.052,True,True,0,0
6,A,HighReferenceStiffness,9,0.4,0.688,72,49.527,False,True,9,9
6,A,HighReferenceStiffness,10,0.4,0.672,68,61.989,False,True,6,6
6,A,HighReferenceStiffness,11,0.4,0.656,64,35.859,False,True,8,8
6,A,HighReferenceStiffness,12,0.4,0.64,60,48.152,False,True,3,3
6,A,HighReferenceStiffness,13,0.4,0.624,56,169.377,True,False,0,10
6,A,HighReferenceStiffness,14,0.4,0.624,56,40.093,False,True,5,5
6,A,HighReferenceStiffness,15,0.4,0.608,52,40.791,False,True,3,3
6,A,HighReferenceStiffness,16,0.4,0.592,48,32.987,False,True,9,9
6,A,HighReferenceStiffness,17,0.4,0.576,44,38.716,False,True,9,9
6,A,HighReferenceStiffness,18,0.4,0.56,40,48.298,False,True,2,2
6,A,HighReferenceStiffness,19,0.4,0.544,36,45.817,False,True,6,6
6,A,HighReferenceStiffness,20,0.4,0.528,32,46.899,False,True,3,3
6,A,HighReferenceStiffness,21,0.4,0.512,28,64.129,False,True,5,5
6,A,HighReferenceStiffness,22,0.4,0.496,24,68.404,False,True,7,7
6,A,HighReferenceStiffness,23,0.4,0.48,20,97.093,False,False,4,0
6,A,HighReferenceStiffness,24,0.4,0.48,20,39.724,False,True,4,4
6,A,HighReferenceStiffness,25,0.4,0.464,16,29.387,False,True,8,8
6,A,HighReferenceStiffness,26,0.4,0.448,12,87.355,False,False,4,9
6,A,HighReferenceStiffness,27,0.4,0.448,12,57.567,False,False,1,8
6,A,HighReferenceStiffness,28,0.4,0.464,16,45.935,False,True,8,8
6,A,HighReferenceStiffness,29,0.4,0.448,12,42.714,False,True,10,10
6,A,HighReferenceStiffness,30,0.4,0.432,8,79.322,False,False,4,0
6,A,HighReferenceStiffness,31,0.4,0.432,8,66.669,False,False,2,0
6,A,HighReferenceStiffness,32,0.4,0.448,12,93.366,False,False,2,7
6,A,HighReferenceStiffness,33,0.4,0.448,12,74.824,False,False,6,9
6,A,HighReferenceStiffness,34,0.4,0.464,16,122.111,False,False,3,1
6,A,HighReferenceStiffness,35,0.4,0.464,16,53.345,False,False,10,8
6,A,HighReferenceStiffness,36,0.4,0.48,20,89.847,False,False,1,8
